-61.3313,-11.1012
251.783,197.593
175.193,-174.198
-6.29003,18.0574
71.7571,-14.7035
243.28,75.3828
10.8247,-370.799
-66.6061,-9.09284
-317.515,-60.5737
56.109,403.623
250.4,12.3
-49.7756,-70.8988
230.319,251.525
203.095,-345.15
-208.47,-108.557
-166.234,107.692
-61.5547,346.398
401.637,217.987
211.095,45.3457
487.311,-108.221
212.222,-363.532
-94.7397,-400.559
-155.337,-118.635
-240.208,110.884
254.712,74.2306
128.792,-10.1755
216.353,-497.47
-350.294,-159.336
-246.919,-197.226
-296.775,322.343
-79.3005,39.117
111.229,650.943
675.535,-434.871
-328.14,-270.439
-111.823,-141.588
-449.594,154.795
127.45,456.248
-14.7216,62.6381
548.245,455.842
-15.2464,-453.954
643.352,386.775
-221.417,-832.82
231.878,281.672
-390.863,-53.2782
1197.93,102.56
-411.341,-1091.07
-246.932,-76.2357
-22.8137,209.112
161.02,-985.569
-1116.88,205.601
301.482,443.773
82.2995,-517.761
-663.187,9.17907
-146.326,382.862
282.95,184.683
-75.1767,-174.947
-13.581,-113.959
-186.14,256.941
150.09,-296.795
-200.933,197.022
62.7423,-194.608
-314.669,-105.713
-39.4855,490.306
223.079,-411.696
-303.209,28.7917
-313.556,248.877
643.052,194.65
-53.2719,-633.23
-356.177,-333.122
-780.62,-115.367
-416.77,909.063
297.719,281.886
604.114,41.8417
-640.331,-255.622
1064.46,-204.773
-1860.24,-859.034
-566.731,886.832
-566.494,2005.67
1947.36,338.601
712.405,18.7737
478.641,-1501.64
-579.915,288.581
-47.2201,-827.363
-951.047,836.67
940.583,918.963
690.853,-439.907
2542.37,218.172
-1131.78,-5423.59
-1342.08,1411.29
-3910.96,-2629.51
1836.99,3599.37
-5301.34,-3528.77
471.649,6415.14
1265.89,146.196
252.749,-1733.22
-2306.63,3271.93
1929.94,763.111
950.882,927.963
1043.82,265.319
1012.99,-1423.06
-431.411,-4.66282
-1092.63,-507.605
284.268,1354.64
324.033,600.393
848.069,-991.86
-774.559,303.799
-572.52,154.57
349.113,1133.87
604.536,357.773
-2.28633,-364.563
626.27,791.163
-195.312,-619.757
145.811,300.146
-551.263,775.309
1360.89,462.244
1.04223,-463.762
441.086,261.885
-214.956,-520.202
-181.785,593.604
395.809,862.261
1099.24,-707.424
-444.406,192.254
497.975,-217.544
80.5963,68.8679
124.03,-358.838
-217.104,489.819
1188.11,-653.838
-546.145,-569.716
-940.553,-1804.23
-2137.22,1536.18
-1163.5,1556.94
2096.5,1715.78
456.268,-777.121
-2936.04,-1589.89
643.405,4511.47
-3646.6,264.936
4007.41,3439.12
-6029.89,10673.4
